qid,p31,has_kkwiki,relation_group,coverage_status
Q135829161,Q113813711,0,P17_only,missing
Q135829163,Q113813711,0,P17_only,missing
Q135829165,Q113813711,0,P17_only,missing
Q135829167,Q113813711,0,P17_only,missing
Q135829169,Q113813711,0,P17_only,missing
Q135829172,Q113813711,0,P17_only,missing
Q135829174,Q113813711,0,P17_only,missing
Q135829175,Q113813711,0,P17_only,missing
Q135829177,Q113813711,0,P17_only,missing
Q135829180,Q113813711,0,P17_only,missing
Q135829181,Q113813711,0,P17_only,missing
Q135829184,Q113813711,0,P17_only,missing
Q135829186,Q113813711,0,P17_only,missing
Q135829188,Q113813711,0,P17_only,missing
Q135829190,Q113813711,0,P17_only,missing
Q135829192,Q113813711,0,P17_only,missing
Q135829194,Q113813711,0,P17_only,missing
Q135829195,Q113813711,0,P17_only,missing
Q135829197,Q113813711,0,P17_only,missing
Q135829200,Q113813711,0,P17_only,missing
Q135829202,Q113813711,0,P17_only,missing
Q135829204,Q113813711,0,P17_only,missing
Q135829206,Q113813711,0,P17_only,missing
Q135829208,Q113813711,0,P17_only,missing
Q135829211,Q113813711,0,P17_only,missing
Q135829213,Q113813711,0,P17_only,missing
Q135829215,Q113813711,0,P17_only,missing
Q135829217,Q113813711,0,P17_only,missing
Q135829219,Q113813711,0,P17_only,missing
Q135829280,Q113813711,0,P17_only,missing
Q135829283,Q113813711,0,P17_only,missing
Q135829284,Q113813711,0,P17_only,missing
Q135829287,Q113813711,0,P17_only,missing
Q135829289,Q113813711,0,P17_only,missing
Q135829291,Q113813711,0,P17_only,missing
Q135829293,Q113813711,0,P17_only,missing
Q135829294,Q113813711,0,P17_only,missing
Q135829296,Q113813711,0,P17_only,missing
Q135829298,Q113813711,0,P17_only,missing
Q135829300,Q113813711,0,P17_only,missing
Q135829302,Q113813711,0,P17_only,missing
Q135829304,Q113813711,0,P17_only,missing
Q135829307,Q113813711,0,P17_only,missing
Q135829309,Q113813711,0,P17_only,missing
Q135829311,Q113813711,0,P17_only,missing
Q135829313,Q113813711,0,P17_only,missing
Q135829315,Q113813711,0,P17_only,missing
Q135829316,Q113813711,0,P17_only,missing
Q135829319,Q113813711,0,P17_only,missing
Q135829321,Q113813711,0,P17_only,missing
Q135829323,Q113813711,0,P17_only,missing
Q135829324,Q113813711,0,P17_only,missing
Q135829326,Q113813711,0,P17_only,missing
Q135829328,Q113813711,0,P17_only,missing
Q135829330,Q113813711,0,P17_only,missing
Q135829332,Q113813711,0,P17_only,missing
Q135829333,Q113813711,0,P17_only,missing
Q135829335,Q113813711,0,P17_only,missing
Q135829338,Q113813711,0,P17_only,missing
Q135829340,Q113813711,0,P17_only,missing
Q135829342,Q113813711,0,P17_only,missing
Q135829344,Q113813711,0,P17_only,missing
Q135829346,Q113813711,0,P17_only,missing
Q135829348,Q113813711,0,P17_only,missing
Q135829350,Q113813711,0,P17_only,missing
Q135829351,Q113813711,0,P17_only,missing
Q135829353,Q113813711,0,P17_only,missing
Q135829355,Q113813711,0,P17_only,missing
Q135829424,Q113813711,0,P17_only,missing
Q135829442,Q113813711,0,P17_only,missing
Q135829447,Q113813711,0,P17_only,missing
Q135829448,Q113813711,0,P17_only,missing
Q135829450,Q113813711,0,P17_only,missing
Q135829452,Q113813711,0,P17_only,missing
Q135829454,Q113813711,0,P17_only,missing
Q135829456,Q113813711,0,P17_only,missing
Q135829458,Q113813711,0,P17_only,missing
Q135829460,Q113813711,0,P17_only,missing
Q135829462,Q113813711,0,P17_only,missing
Q135829464,Q113813711,0,P17_only,missing
Q135829466,Q113813711,0,P17_only,missing
Q135829468,Q113813711,0,P17_only,missing
Q135829470,Q113813711,0,P17_only,missing
Q135829472,Q113813711,0,P17_only,missing
Q135829474,Q113813711,0,P17_only,missing
Q135829476,Q113813711,0,P17_only,missing
Q135829478,Q113813711,0,P17_only,missing
Q135829480,Q113813711,0,P17_only,missing
Q135829483,Q113813711,0,P17_only,missing
Q135829486,Q113813711,0,P17_only,missing
Q135829488,Q113813711,0,P17_only,missing
Q135829490,Q113813711,0,P17_only,missing
Q135829491,Q113813711,0,P17_only,missing
Q135829493,Q113813711,0,P17_only,missing
Q135829495,Q113813711,0,P17_only,missing
Q135829497,Q113813711,0,P17_only,missing
Q135829499,Q113813711,0,P17_only,missing
Q135829501,Q113813711,0,P17_only,missing
Q135829504,Q113813711,0,P17_only,missing
Q135829505,Q113813711,0,P17_only,missing
Q135829507,Q113813711,0,P17_only,missing
Q135829509,Q113813711,0,P17_only,missing
Q135829511,Q113813711,0,P17_only,missing
Q135829514,Q113813711,0,P17_only,missing
Q135829515,Q113813711,0,P17_only,missing
Q135829517,Q113813711,0,P17_only,missing
Q135829519,Q113813711,0,P17_only,missing
Q135829521,Q113813711,0,P17_only,missing
Q135829523,Q113813711,0,P17_only,missing
Q135829525,Q113813711,0,P17_only,missing
Q135829527,Q113813711,0,P17_only,missing
Q135829529,Q113813711,0,P17_only,missing
Q135829531,Q113813711,0,P17_only,missing
Q135829535,Q113813711,0,P17_only,missing
Q135829539,Q113813711,0,P17_only,missing
Q135829541,Q113813711,0,P17_only,missing
Q135829546,Q113813711,0,P17_only,missing
Q135829548,Q113813711,0,P17_only,missing
Q135829550,Q113813711,0,P17_only,missing
Q135829552,Q113813711,0,P17_only,missing
Q135829554,Q113813711,0,P17_only,missing
Q135829556,Q113813711,0,P17_only,missing
Q135829558,Q113813711,0,P17_only,missing
Q135829560,Q113813711,0,P17_only,missing
Q135829562,Q113813711,0,P17_only,missing
Q135829566,Q113813711,0,P17_only,missing
Q135829568,Q113813711,0,P17_only,missing
Q135829570,Q113813711,0,P17_only,missing
Q135829572,Q113813711,0,P17_only,missing
Q135829574,Q113813711,0,P17_only,missing
Q135829576,Q113813711,0,P17_only,missing
Q135829578,Q113813711,0,P17_only,missing
Q135829579,Q113813711,0,P17_only,missing
Q135829581,Q113813711,0,P17_only,missing
Q135829584,Q113813711,0,P17_only,missing
Q135829586,Q113813711,0,P17_only,missing
Q135829588,Q113813711,0,P17_only,missing
Q135829590,Q113813711,0,P17_only,missing
Q135829592,Q113813711,0,P17_only,missing
Q135829594,Q113813711,0,P17_only,missing
Q135829596,Q113813711,0,P17_only,missing
Q135829598,Q113813711,0,P17_only,missing
Q135829601,Q113813711,0,P17_only,missing
Q135829602,Q113813711,0,P17_only,missing
Q135829604,Q113813711,0,P17_only,missing
Q135829606,Q113813711,0,P17_only,missing
Q135829608,Q113813711,0,P17_only,missing
Q135829610,Q113813711,0,P17_only,missing
Q135829612,Q113813711,0,P17_only,missing
Q135829614,Q113813711,0,P17_only,missing
Q135829616,Q113813711,0,P17_only,missing
Q135829619,Q113813711,0,P17_only,missing
Q135829620,Q113813711,0,P17_only,missing
Q135829622,Q113813711,0,P17_only,missing
Q135829624,Q113813711,0,P17_only,missing
Q135829626,Q113813711,0,P17_only,missing
Q135829628,Q113813711,0,P17_only,missing
Q135829632,Q113813711,0,P17_only,missing
Q135829634,Q113813711,0,P17_only,missing
Q135829636,Q113813711,0,P17_only,missing
Q135829638,Q113813711,0,P17_only,missing
Q135829640,Q113813711,0,P17_only,missing
Q135829642,Q113813711,0,P17_only,missing
Q135829647,Q113813711,0,P17_only,missing
Q135829649,Q113813711,0,P17_only,missing
Q135829650,Q113813711,0,P17_only,missing
Q135829654,Q113813711,0,P17_only,missing
Q135829655,Q113813711,0,P17_only,missing
Q135829657,Q113813711,0,P17_only,missing
Q135829659,Q113813711,0,P17_only,missing
Q135829661,Q113813711,0,P17_only,missing
Q135829663,Q113813711,0,P17_only,missing
Q135829667,Q113813711,0,P17_only,missing
Q135829669,Q113813711,0,P17_only,missing
Q135829671,Q113813711,0,P17_only,missing
Q135829673,Q113813711,0,P17_only,missing
Q135829674,Q113813711,0,P17_only,missing
Q135829676,Q113813711,0,P17_only,missing
Q135829678,Q113813711,0,P17_only,missing
Q135829680,Q113813711,0,P17_only,missing
Q135829682,Q113813711,0,P17_only,missing
Q135829685,Q113813711,0,P17_only,missing
Q135829686,Q113813711,0,P17_only,missing
Q135829688,Q113813711,0,P17_only,missing
Q135829691,Q113813711,0,P17_only,missing
Q135829692,Q113813711,0,P17_only,missing
Q135829694,Q113813711,0,P17_only,missing
Q135829696,Q113813711,0,P17_only,missing
Q135829699,Q113813711,0,P17_only,missing
Q135829702,Q113813711,0,P17_only,missing
Q135829704,Q113813711,0,P17_only,missing
Q135829705,Q113813711,0,P17_only,missing
Q135829707,Q113813711,0,P17_only,missing
Q135829710,Q113813711,0,P17_only,missing
Q135829712,Q113813711,0,P17_only,missing
Q135829714,Q113813711,0,P17_only,missing
Q135829716,Q113813711,0,P17_only,missing
Q135829719,Q113813711,0,P17_only,missing
Q135829721,Q113813711,0,P17_only,missing
Q135829723,Q113813711,0,P17_only,missing
Q135829725,Q113813711,0,P17_only,missing
Q135829727,Q113813711,0,P17_only,missing
Q135829729,Q113813711,0,P17_only,missing
Q135829731,Q113813711,0,P17_only,missing
Q135829733,Q113813711,0,P17_only,missing
Q135829735,Q113813711,0,P17_only,missing
Q135829737,Q113813711,0,P17_only,missing
Q135829739,Q113813711,0,P17_only,missing
Q135829741,Q113813711,0,P17_only,missing
Q135829743,Q113813711,0,P17_only,missing
Q135829745,Q113813711,0,P17_only,missing
Q135829747,Q113813711,0,P17_only,missing
Q135829749,Q113813711,0,P17_only,missing
Q135829752,Q113813711,0,P17_only,missing
Q135829754,Q113813711,0,P17_only,missing
Q135829756,Q113813711,0,P17_only,missing
Q135829758,Q113813711,0,P17_only,missing
Q135829760,Q113813711,0,P17_only,missing
Q135829762,Q113813711,0,P17_only,missing
Q135829764,Q113813711,0,P17_only,missing
Q135829766,Q113813711,0,P17_only,missing
Q135829768,Q113813711,0,P17_only,missing
Q135829770,Q113813711,0,P17_only,missing
Q135829772,Q113813711,0,P17_only,missing
Q135829773,Q113813711,0,P17_only,missing
Q135829776,Q113813711,0,P17_only,missing
Q135829778,Q113813711,0,P17_only,missing
Q135829780,Q113813711,0,P17_only,missing
Q135829782,Q113813711,0,P17_only,missing
Q135829785,Q113813711,0,P17_only,missing
Q135829787,Q113813711,0,P17_only,missing
Q135829789,Q113813711,0,P17_only,missing
Q135829792,Q113813711,0,P17_only,missing
Q135829794,Q113813711,0,P17_only,missing
Q135829796,Q113813711,0,P17_only,missing
Q135829799,Q113813711,0,P17_only,missing
Q135829801,Q113813711,0,P17_only,missing
Q135829802,Q113813711,0,P17_only,missing
Q135829805,Q113813711,0,P17_only,missing
Q135829807,Q113813711,0,P17_only,missing
Q135829809,Q113813711,0,P17_only,missing
Q135829811,Q113813711,0,P17_only,missing
Q135829813,Q113813711,0,P17_only,missing
Q135829814,Q113813711,0,P17_only,missing
Q135829816,Q113813711,0,P17_only,missing
Q135829818,Q113813711,0,P17_only,missing
Q135829820,Q113813711,0,P17_only,missing
Q135829822,Q113813711,0,P17_only,missing
Q135829824,Q113813711,0,P17_only,missing
Q135829826,Q113813711,0,P17_only,missing
Q135829828,Q113813711,0,P17_only,missing
Q135829831,Q113813711,0,P17_only,missing
Q135829833,Q113813711,0,P17_only,missing
Q135829835,Q113813711,0,P17_only,missing
Q135829837,Q113813711,0,P17_only,missing
Q135829839,Q113813711,0,P17_only,missing
Q135829841,Q113813711,0,P17_only,missing
Q135829842,Q113813711,0,P17_only,missing
Q135829845,Q113813711,0,P17_only,missing
Q135829847,Q113813711,0,P17_only,missing
Q135829849,Q113813711,0,P17_only,missing
Q135829850,Q113813711,0,P17_only,missing
Q135829852,Q113813711,0,P17_only,missing
Q135829854,Q113813711,0,P17_only,missing
Q135829856,Q113813711,0,P17_only,missing
Q135829858,Q113813711,0,P17_only,missing
Q135829860,Q113813711,0,P17_only,missing
Q135829862,Q113813711,0,P17_only,missing
Q135829864,Q113813711,0,P17_only,missing
Q135829865,Q113813711,0,P17_only,missing
Q135829867,Q113813711,0,P17_only,missing
Q135829869,Q113813711,0,P17_only,missing
Q135829871,Q113813711,0,P17_only,missing
Q135829873,Q113813711,0,P17_only,missing
Q135829875,Q113813711,0,P17_only,missing
Q135829878,Q113813711,0,P17_only,missing
Q135829880,Q113813711,0,P17_only,missing
Q135829882,Q113813711,0,P17_only,missing
Q135829884,Q113813711,0,P17_only,missing
Q135829886,Q113813711,0,P17_only,missing
Q135829888,Q113813711,0,P17_only,missing
Q135829890,Q113813711,0,P17_only,missing
Q135829892,Q113813711,0,P17_only,missing
Q135829893,Q113813711,0,P17_only,missing
Q135829895,Q113813711,0,P17_only,missing
Q135829897,Q113813711,0,P17_only,missing
Q135829899,Q113813711,0,P17_only,missing
Q135829901,Q113813711,0,P17_only,missing
Q135829904,Q113813711,0,P17_only,missing
Q135829906,Q113813711,0,P17_only,missing
Q135829907,Q113813711,0,P17_only,missing
Q135829909,Q113813711,0,P17_only,missing
Q135829911,Q113813711,0,P17_only,missing
Q135829913,Q113813711,0,P17_only,missing
Q135829915,Q113813711,0,P17_only,missing
Q135829917,Q113813711,0,P17_only,missing
Q135829919,Q113813711,0,P17_only,missing
Q135829921,Q113813711,0,P17_only,missing
Q135829922,Q113813711,0,P17_only,missing
Q135829924,Q113813711,0,P17_only,missing
Q135829926,Q113813711,0,P17_only,missing
Q135829928,Q113813711,0,P17_only,missing
Q135829930,Q113813711,0,P17_only,missing
Q135829932,Q113813711,0,P17_only,missing
Q135829934,Q113813711,0,P17_only,missing
Q135829936,Q113813711,0,P17_only,missing
Q135829939,Q113813711,0,P17_only,missing
Q135829941,Q113813711,0,P17_only,missing
Q135829943,Q113813711,0,P17_only,missing
Q135829945,Q113813711,0,P17_only,missing
Q135829947,Q113813711,0,P17_only,missing
Q135829949,Q113813711,0,P17_only,missing
Q135829951,Q113813711,0,P17_only,missing
Q135829953,Q113813711,0,P17_only,missing
Q135829956,Q113813711,0,P17_only,missing
Q135829958,Q113813711,0,P17_only,missing
Q135829960,Q113813711,0,P17_only,missing
Q135829962,Q113813711,0,P17_only,missing
Q135829967,Q113813711,0,P17_only,missing
Q135829969,Q113813711,0,P17_only,missing
Q135829971,Q113813711,0,P17_only,missing
Q135829973,Q113813711,0,P17_only,missing
Q135829975,Q113813711,0,P17_only,missing
Q135829978,Q113813711,0,P17_only,missing
Q135829980,Q113813711,0,P17_only,missing
Q135829982,Q113813711,0,P17_only,missing
Q135829984,Q113813711,0,P17_only,missing
Q135829986,Q113813711,0,P17_only,missing
Q135829989,Q113813711,0,P17_only,missing
Q135829991,Q113813711,0,P17_only,missing
Q135829993,Q113813711,0,P17_only,missing
Q135829995,Q113813711,0,P17_only,missing
Q135829997,Q113813711,0,P17_only,missing
Q135829999,Q113813711,0,P17_only,missing
Q135830001,Q113813711,0,P17_only,missing
Q135830003,Q113813711,0,P17_only,missing
Q135830005,Q113813711,0,P17_only,missing
Q135830007,Q113813711,0,P17_only,missing
Q135830009,Q113813711,0,P17_only,missing
Q135830011,Q113813711,0,P17_only,missing
Q135830013,Q113813711,0,P17_only,missing
Q135830014,Q113813711,0,P17_only,missing
Q135830017,Q113813711,0,P17_only,missing
Q135830019,Q113813711,0,P17_only,missing
Q135830021,Q113813711,0,P17_only,missing
Q135830023,Q113813711,0,P17_only,missing
Q135830025,Q113813711,0,P17_only,missing
Q135830027,Q113813711,0,P17_only,missing
Q135830029,Q113813711,0,P17_only,missing
Q135830031,Q113813711,0,P17_only,missing
Q135830033,Q113813711,0,P17_only,missing
Q135830035,Q113813711,0,P17_only,missing
Q135830037,Q113813711,0,P17_only,missing
Q135830039,Q113813711,0,P17_only,missing
Q135830041,Q113813711,0,P17_only,missing
Q135830043,Q113813711,0,P17_only,missing
Q135830047,Q113813711,0,P17_only,missing
Q135830049,Q113813711,0,P17_only,missing
Q135830051,Q113813711,0,P17_only,missing
Q135830053,Q113813711,0,P17_only,missing
Q135830055,Q113813711,0,P17_only,missing
Q135830057,Q113813711,0,P17_only,missing
Q135830059,Q113813711,0,P17_only,missing
Q135830062,Q113813711,0,P17_only,missing
Q135830064,Q113813711,0,P17_only,missing
Q135830066,Q113813711,0,P17_only,missing
Q135830068,Q113813711,0,P17_only,missing
Q135830070,Q113813711,0,P17_only,missing
Q135830072,Q113813711,0,P17_only,missing
Q135830074,Q113813711,0,P17_only,missing
Q135830076,Q113813711,0,P17_only,missing
Q135830078,Q113813711,0,P17_only,missing
Q135830080,Q113813711,0,P17_only,missing
Q135920822,Q113612628,0,P17_only,missing
Q135922335,Q15813069,0,P17_only,missing
Q135922393,Q15813069,0,P17_only,missing
Q135983423,Q13226383,0,P17_only,missing
Q136087890,Q15720476,0,P17_only,missing
Q136090438,Q3918,0,P17+P131,missing
Q136288535,Q358078,0,P17+P131,missing
Q136304842,Q3917681,0,P17_only,missing
Q136328083,Q1445650,0,P17_only,missing
Q136336726,Q130282561,0,P17_only,missing
Q136346277,Q358078,0,P17_only,missing
Q136351892,Q2385804,0,P17_only,missing
Q136439555,Q42998,0,P17_only,missing
Q13646280,Q130212458,1,P17+P131,covered
Q136468944,Q17232649,0,P17_only,missing
Q136468944,Q192283,0,P17_only,missing
Q136474594,Q135054036,0,P17_only,missing
Q13651781,Q130212458,1,P17+P131,covered
Q13651781,Q486972,1,P17+P131,covered
Q136543415,Q35127,0,P17_only,missing
Q136551016,Q35127,0,P17_only,missing
Q136565112,Q135409668,0,P17_only,missing
Q136568265,Q130282561,0,P17_only,missing
Q136568274,Q130282561,0,P17_only,missing
Q136568295,Q130282561,0,P17_only,missing
Q136568383,Q130282561,0,P17_only,missing
Q136568384,Q130282561,0,P17_only,missing
Q136568411,Q130282561,0,P17_only,missing
Q136606689,Q15145593,0,P17+P131,missing
Q136621626,Q372690,0,P17_only,missing
Q136656392,Q131437023,0,P17_only,missing
Q136656449,Q163740,0,P17_only,missing
Q136663677,Q327333,0,P17_only,missing
Q136697017,Q136696275,0,P17_only,missing
Q136768446,Q87167,0,P17_only,missing
Q136813838,Q368290,0,P17_only,missing
Q136825756,Q294414,0,P17_only,missing
Q136825769,Q294414,0,P17_only,missing
Q136839884,Q1194951,0,P17_only,missing
Q136970312,Q193622,0,P17+P131,missing
Q137039514,Q105985,0,P17_only,missing
Q137118337,Q32880,0,P131_only,missing
Q137119688,Q32880,0,P131_only,missing
Q137292834,Q1149061,0,P17_only,missing
Q137321740,Q3918,0,P17_only,missing
Q137332395,Q189004,0,P17+P131,missing
Q137379143,Q163740,0,P17_only,missing
Q137383436,Q163740,0,P17_only,missing
Q137408935,Q4830453,0,P17_only,missing
Q137409021,Q4830453,0,P17_only,missing
Q137527250,Q2175765,0,P17_only,missing
Q137527251,Q2175765,0,P17_only,missing
Q137527252,Q2175765,0,P17_only,missing
Q137527253,Q2175765,0,P17_only,missing
Q137527255,Q2175765,0,P17_only,missing
Q137527256,Q2175765,0,P17_only,missing
Q137527258,Q2175765,0,P17_only,missing
Q137527259,Q2175765,0,P17_only,missing
Q137527260,Q2175765,0,P17_only,missing
Q137527261,Q2175765,0,P17_only,missing
Q137527262,Q2175765,0,P17_only,missing
Q137527263,Q2175765,0,P17_only,missing
Q137527264,Q2175765,0,P17_only,missing
Q137527265,Q2175765,0,P17_only,missing
Q137527266,Q2175765,0,P17_only,missing
Q137527267,Q2175765,0,P17_only,missing
Q137527268,Q2175765,0,P17_only,missing
Q137527269,Q2175765,0,P17_only,missing
Q137527270,Q2175765,0,P17_only,missing
Q137527271,Q2175765,0,P17_only,missing
Q137527272,Q2175765,0,P17_only,missing
Q137527273,Q2175765,0,P17_only,missing
Q137527274,Q2175765,0,P17_only,missing
Q137527275,Q2175765,0,P17_only,missing
Q137527276,Q2175765,0,P17_only,missing
Q137527277,Q2175765,0,P17_only,missing
Q137527278,Q2175765,0,P17_only,missing
Q137527279,Q2175765,0,P17_only,missing
Q137527280,Q2175765,0,P17_only,missing
Q137527281,Q2175765,0,P17_only,missing
Q137527282,Q2175765,0,P17_only,missing
Q137527283,Q2175765,0,P17_only,missing
Q137527284,Q2175765,0,P17_only,missing
Q137527285,Q2175765,0,P17_only,missing
Q137527286,Q2175765,0,P17_only,missing
Q137527287,Q2175765,0,P17_only,missing
Q137527288,Q2175765,0,P17_only,missing
Q137527289,Q2175765,0,P17_only,missing
Q137527290,Q2175765,0,P17_only,missing
Q137527291,Q2175765,0,P17_only,missing
Q137527293,Q2175765,0,P17_only,missing
Q137527294,Q2175765,0,P17_only,missing
Q137527295,Q2175765,0,P17_only,missing
Q137527296,Q2175765,0,P17_only,missing
Q137527297,Q2175765,0,P17_only,missing
Q137527298,Q2175765,0,P17_only,missing
Q137527300,Q2175765,0,P17_only,missing
Q137527301,Q2175765,0,P17_only,missing
Q137527302,Q2175765,0,P17_only,missing
Q137527303,Q2175765,0,P17_only,missing
Q137527304,Q2175765,0,P17_only,missing
Q137527305,Q2175765,0,P17_only,missing
Q137527307,Q2175765,0,P17_only,missing
Q137527308,Q2175765,0,P17_only,missing
Q137527309,Q2175765,0,P17_only,missing
Q137527310,Q2175765,0,P17_only,missing
Q137527311,Q2175765,0,P17_only,missing
Q137527312,Q2175765,0,P17_only,missing
Q137527313,Q2175765,0,P17_only,missing
Q137527315,Q2175765,0,P17_only,missing
